@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'\'saturday kitchen\' be on and it \'s sunday mind fucked'
positive,'get a great piece for you history buff friday morning a game between schalke bayern that mark the end of germany \'s greatest ever side'
negative,'should be study do work but not \'m hold with user hurry the fuck up nopatience'
positive,'where be our defense have you see them user user user user'
positive,'user so u sit down with sophia grace and rosie to tea and it be awesome happy'
positive,'we be excite to announce our next day on the green on sunday january 27th australia day long weekend we be URL'
negative,'wtf microsoft sb rww only works in ie browserwars'
positive,'it \'s monday morning and i wake listen to nigga in paris oh man it \'s go to be a good day'
negative,'microsoft arrogance again ballmer say you need to be a computer scientist to use android url'
positive,'ben amos do well USER another clean sheet he say he \'s enjoy the challenge of play regular 1st team football mufc'
negative,'fix a pc that think it be 1601 i think microsoft have the y1 k issue fix already techsupport'
positive,'go to see kendrick lamar with user starks in jan happy'
negative,'watch rafa \'s i \'ll be back video til the end it \'s too heartbreaking :( plus it just remind me he be up 5 1 in ao 5th set'
negative,'not tomorrow \'s telegraph sport not : rodgers ready to ditch highly pay star in summer clear out'
negative,'i really hate deal with the brain dead people at the user store for such good product customer service suck'
positive,'i love the veldheer vs wake match up tomorrow imo user be the most underrated player on da raaaiddaazzz maybe at his position'
positive,'early vote do obama election2012 4more equality vote beheard URL'
negative,'user packer to win superbowl xlvii'
negative,'the boy : url calvin watkins explain why sunday night game be bad luck for the cowboy and url'
positive,'i \'m an ios user but the ic be awesome great job google'
negative,'someone come to stamford bridge with me and individually slap every single human in the stadium'
positive,'user i study photonics propagation of light through material be my specialist subject happy'
negative,'tomorrow be last day for early voting in nevada i be inspired to vote early i not_like many of the choice most suck ball'
negative,'i be suppose to go to the covina game tomorrow to see josh i not know wtf i \'m do'
positive,'very nice trivia game by google help you use their search better URL fb'
negative,'in case you forget panther be horrible on defense pathetic rank 27th against run and their top cb ( gamble ) be out w injury cowboy'
negative,'hacker have already defeat windows 8 and readwrite mobile rank it 5th in interface design behind io and android'
negative,'the knicks vs net game get move all the way to the 26th damn'
positive,'monday night football at cisco win a chance at go to hawaii for the pro bowl happy hour all night URL'
negative,'kevin rudd talks about pm betrayal update : 19:00 sunday oct 28 2012 senior labor mps be again bat divide URL'
negative,'world war 3 have be go on in my house since monday how long do these things usually last'
positive,'just think about couple days i have in august ; stone rose one night then kasabian noel g and the crib the next get much better'
positive,'the landlord from will ferrell avi URL via user this will cure the monday blues funny funny shit'
negative,'the big l be strictly gunplay i run thru church n pistol whip the priest every sunday damn :'
positive,'all you nikon photographer out there brace yourself for something awesome tomorrow on my blog i be team canon but this be epic'
negative,'user foy1 user user if you not hes the vocalist of the metal band lamb of god and be a sorta a 3rd party candidate'
positive,'user user u r really about to make me throw this user in the trash an get an user iphone user upload issue'
negative,'will you have lunch with me tomorrow night random hoe that \'s hit on castle nooooooooo beckett'
positive,'may possibly like dream high 2 better than the original gasp'
negative,'go to buck the trend of medium go all digital by develop a version of twitter'
positive,'this data usage feature look amazing on ic android samsung google galaxynexus'
negative,'today be desperation day if you know what i mean'
positive,'republic day in turkey 29 oct fire work awesome URL'
positive,'lt ;3 u microsoft'
positive,'you may think you \'ve try them all but i \'ll bet you try take on the challenge stop waste time URL'
negative,'rt user reader \'tronman\' compare steveballmer to an albatross around microsoft \'s neck do you agree join the discu'
negative,'i give a fuck though it \'s all about sockersweek chicagomagicpsg friday night light at olympic park'
positive,'oingo boingo ( well most of the band ) tomorrow leonard cohen on monday dudeimstoked'
negative,'although there be that one time he finish 3rd and cannavaro finish 1st yes fabio cannavaro bullshit'
negative,'internet explorer 9 be the big pile of shit ever seriously microsoft ie9'
negative,'it baffle me that steve ballmer can be a ceo of a company let alone a like microsoft the guy a moron'
positive,'meet siri your new iphone butler click the link and be amaze by all it can do : url user'
positive,'man utd v arsenal on sit see the best defence ( afc ) in the league ( concede 0 67 p game ) against the best attack (utd ) score 2 67 p game )'
negative,'extra i not_good its dsu 28 morgan state 20 with 5:02 leave in the 3rd quarter'
positive,'the new samsungnexus and 4 0 os make the iphone4s look like an old bag phone nice job google and samsung'
positive,'hope everybody enjoy ben amos at welton on monday not_forget user will be at market weighton this come monday the 1st'
negative,'fox chicago you make me angry play the viking vs redskin over the nfc championship rematch 49ers vs giant tomorrow'
negative,'user if you not_to know what customer think not_send update with the noreply return address who invent that anyway useless'
positive,'dr mohamed morsi announce as egypt \'s 1st elect not the glorious 25th of jan revolution congratulations to egypt'
