@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'mission impossible suck'
negative,'i hate mission impossible'
negative,'friend mission impossible suck big time'
negative,'i hate mission impossible'
negative,'showcasing mission impossible 3 suck aniwae x men 3 i get watch today'
negative,'christmas nots trip tom cruise mission impossible stupid people'
negative,'i hate play mission impossible love 007'
negative,'i \'m not think freshman cuz itz mission impossible lol i simply suck altogether'
negative,'mission impossible 2 suck hardcore'
negative,'i i hate mission impossible 3'
negative,'i not mission impossible 2 suck'
negative,'mission impossible 3 suck a theatan energy field'
negative,'mission impossible iii suck story x men'
negative,'mission impossible 3 suck'
negative,'mission impossible 3 suck ass tho'
negative,'mission impossible 3 tom cruise suck i hate action movie eat chinese food night dim sum funny'
negative,'mission impossible iii suck majorly nice friend'
negative,'god whos read mission impossible suck'
negative,'mission impossible 3 suck'
negative,'mission impossible iii suck'
negative,'i hate mission impossible 2'
negative,'mission impossible iii suck ball'
negative,'mission impossible iii suck a major not _'
negative,'mission impossible iii kinda suck'
negative,'mission impossible 3 suck'
negative,'mission impossible 3 suck a lot'
negative,'mission impossible 3 suck'
negative,'i hate mission impossible movie'
negative,'i i mission impossible 2 suck royally'
negative,'mission impossible 3 suck'
negative,'mission impossible 2 suck'
negative,'mission impossible 3 suck man'
negative,'mission impossible iii i hate mission impossible'
negative,'rv good mission impossible 3 fucking suck'
negative,'mission impossible 2 suck i not i wanna 3'
negative,'mission impossible suck'
negative,'mi3 mission impossible iii suck ass lame predictable lame'
negative,'mission impossible 3 suck'
negative,'decide mission impossible iii suck a bit'
negative,'mission impossible iii suck big time'
negative,'weird i tom cruise movie i hate mission impossible film'
negative,'i hear tomkat mission impossible iii suck ass'
negative,'mission impossible suck'
negative,'mission impossible 3 suck ball'
negative,'stay jill stay weekend mission impossible iii suck'
negative,'d i loathe mission impossible 2 involve i enjoy'
negative,'mission impossible iii suck not'
negative,'level badness movie increase exponentially i imagine awful mission impossible'
negative,'i hate hate hate tom cruise mission impossible movie i i cuz'
negative,'stupid mission impossible sell'
negative,'mission impossible iii flat suck shipmate'
negative,'i people tire mission impossible franchise tom cruise'
negative,'burbank calif ap brooke shield tom cruise publicly apologize film career include war world atrocious mission impossible movie'
negative,'run hate top gun mission impossible 2 cocktail'
negative,'run hate top gun mission impossible 2 cocktail'
negative,'hahaha i freakin mission impossible search stupid shoes finally'
negative,'stop make stupid mission impossible movie'
negative,'i \'m pretty im boycott fucking stupid mission impossible iii'
negative,'stupid mission impossible mybutthole yuh nasy c joiner'
negative,'idk mission impossible look stupid'
negative,'i work 9am stupid mission impossible 3'
negative,'mission impossible terrible'
negative,'mission impossible pretty crappy phillip seymore hoffman nifty gadget'
negative,'watch mission impossible 3 wif stupid haha'
negative,'i i stay credit i insane i listen kanye west \'s god awful mission impossible remix'
negative,'god awful “ mission impossible 2 ” john woo lay a major egg'
negative,'god awful “ mission impossible 2 ” john woo lay a major egg'
negative,'mission impossible 3 kinda stupid good'
negative,'not \'m sick make crappy mission impossible sequel'
negative,'i hope franchise mission impossible 4 cruise face evil richard simmons'
negative,'mission impossible horrible'
negative,'mission impossible 2 a horrible film cringe i horrible i lose respect john woo'
negative,'closet stop make terrible mission impossible movie blogbacklinktitle blogbacklinksnippet'
negative,'mission impossible 3 shitty a movie phillip seymour hoffman simon pegg'
negative,'mission impossible 2 a horrible film cringe i horrible i lose respect john woo'
negative,'prediction correct mission impossible 3 a lousy movie'
negative,'boycott mission impossible tom cruise evil'
negative,'mission impossible bore'
negative,'mission impossible worthless movie \'s not_not_of talkin bout'
negative,'mi 2 generally agree a action movie a terrible fit mission impossible'
negative,'mission impossible 3 boring'
negative,'mission impossible iii boring time cobequid health center soooooooo nice'
negative,'mission impossible a piece crap'
negative,'crappy mission impossible 3 trailer i gotta'
negative,'mission impossible 3 aka mi3 aka tom cruise evil'
negative,'mission impossible 3 al bore'
negative,'mission impossible useless'
negative,'mission impossible 2 a dumb movie'
negative,'realize \'d ticket wrong movie mission impossible 3 actual movie side'
negative,'i blame mission impossible chunnel fear i i scare'
negative,'track mission impossible 3 dumb i \'ve hear'
negative,'a futile mission impossible begin'
negative,'i blame watch mission impossible iii teri positive'
negative,'interview vampire anne rice i hate i hate harry potter'
negative,'favorite attraction reopen friday due stupid harry potter release i unable saturday'
negative,'i think harry potter suck'
negative,'harry potter not true villain movie awful creature call dementors'
negative,'watch harry potter a boring'
negative,'i \'m watch tv bullshit a i fucking hate harry potter costume monthly meeting tonight'
negative,'i hate harry potter'
negative,'mad people harry potter suck'
negative,'sexy vintage silver tea infuser deal fell i buy crappy harry potter tea infuser \'s shape a frog'
negative,'harry potter not sad depress'
negative,'harry potter idiot'
negative,'i hate wesley i hate harry potter mean captain picard a douche a day'
negative,'i hate wesley i hate harry potter mean captain picard a douche a day'
negative,'kenley decide buy a harry potter costume crappy plastic ax'
negative,'i read a lot terrible fic harry potter fandom'
negative,'amazes people afraid harry potter child'
negative,'i conclusion harry potter a tragic hero'
negative,'i sick harry potter shit i kid'
negative,'harry potter a story good conquering evil friendship form'
negative,'copy pastings mpreg archive challenge section i hate harry potter fandom'
negative,'i a lot people harry potter stupid lame'
negative,'i hate class i \'m start hate harry potter'
negative,'i not not people delude harry potter evil a loose allegory bible'
negative,'a mother georgia local school board harry potter school library opinion read harry potter lead witchcraft evil'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'harry potter suck ball'
negative,'harry potter evil'
negative,'harry potter evil'
negative,'harry potter evil'
negative,'harry potter dumb'
negative,'image evil lin movie harry potter lord rings pale comparrison reality'
negative,'not_the case act overlooking color hair trivia harry potter \'s eyes wrong color movie'
negative,'i level absolute denial i \'m tired harry potter general'
negative,'i \'m sick harry potter fanfiction'
negative,'involve harry potter lame'
negative,'harry potter evil \'re a dumbass'
negative,'harry potter highly inappropriate headmistress \'s office nc positive melandry'
negative,'i \'s harry potter evil wrong'
negative,'harry potter deal i fucker shut fuck harry potter evil'
negative,'halloween i evil harry potter dance lol a jack ripper actual night halloween'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'harry potter evil'
negative,'i harry potter evil bible not _'
negative,'clip article feature story evil harry potter'
negative,'harry potter club unbelievably obnoxious tonight believably obnoxious day'
negative,'i hate harry potter'
negative,'judge harry potter craze money generate book movie not_one a fuck harry potter evil'
negative,'harry potter evil'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
negative,'i hate harry potter'
