@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'kevin rudd talks pm betrayal updated 19 00 sunday oct 28 2012 senior labor mps batting divided URL'
negative,'world war 3 house monday long'
positive,'thinking couple days i august stone roses night kasabian noel g cribs not'
positive,'landlord ferrell avi URL USER cure monday blues funny funny shit'
negative,'big l strictly gunplay i run church n pistol whip priest sunday damn'
positive,'nikon photographers brace awesome tomorrow blog i team canon epic'
negative,'USER foy1 USER USER not hes vocalist metal band lamb god a sorta a 3rd party candidate'
positive,'USER USER u r throw USER trash USER iphone USER upload issues'
negative,'lunch tomorrow night random hoe \'s hitting castle noo beckett'
positive,'possibly dream high 2 original gasp'
negative,'buck trend media digital developing a print version twitter'
positive,'data usage feature amazing ics android samsung google galaxynexus'
negative,'today desperation day i'
positive,'republic day turkey 29 oct fire work awesome URL'
positive,'lt 3 u microsoft'
positive,'\'ve i \'ll bet not challenge stop wasting time URL'
negative,'rt USER reader \'tronman\' compares steveballmer albatross microsoft \'s neck agree join discu'
negative,'i not give a fuck \'s sockersweek chicagomagicpsg friday night lights olympic park'
positive,'oingo boingo band tomorrow leonard cohen monday dudeimstoked'
negative,'time finished 3rd cannavaro finished 1st yes fabio cannavaro bullshit'
negative,'internet explorer 9 biggest pile shit microsoft ie9'
negative,'baffles steve ballmer a ceo a company a giant microsoft guys a moron'
positive,'meet siri iphone butler click link amazed URL USER'
positive,'man utd arsenal sat sees defence afc league conceded 0 67 p game attack utd scored 2 67 p game'
negative,'extra point not good dsu 28 morgan state 20 5 02 left 3rd quarter'
positive,'samsungnexus 4 0 os iphone4s bag phone nice job google samsung'
positive,'hope enjoyed ben amos welton monday not forget USER market weighton coming monday 1st'
negative,'fox chicago angry playing vikings redskins nfc championship rematch 49ers giants tomorrow'
negative,'USER customers not send updates noreply return address invented useless'
positive,'dr mohamed morsi announced egypt \'s 1st elected president glorious 25th jan revolution congratulations egypt'
positive,'good dev opportunities microsoft ux tour helsinki finland URL'
positive,'live ufc fuel tv 1st fight day HAPPYSMILEY'
negative,'hey USER sms full message complete shit yes i \'m annoyed'
negative,'embarrassing rams cut alexander yes i \'s mizzou c \'mon chiefs d unknowns pro bowlers'
positive,'grammys entertainment law breakfast nyc tomorrow i \'m excited step closer'
negative,'USER a betrayed wife legally allowed kill adulterous husband bare hands hong kong'
negative,'volstead braves a monday \'d give 5 runs cubs a furious rally late win twostreaks'
positive,'USER dublin monday HAPPYSMILEY excited friends birthday concert plzz happy birthday shauna'
positive,'not impressed android update good signs a readable font emphasis design nerdiness google'
positive,'grammy celebrate birthday sunday missyou'
negative,'rt USER u dine a customer u shoukd explain abt solutions m lean concept microsoft fail'
positive,'tomorrow gonna stay game israel yayHAPPYSMILEY'
positive,'ima watch twilight'
positive,'jus updated computer windows 7 i \'m microsoft'
negative,'fuck dose phone decide ganna freeze time i update fucking sick USER'
negative,'4th floor cypress not funny dress sense spanish'
positive,'nba i \'m excited HAPPYSMILEY'
positive,'weekend cny bets thursday rapper wiz khalifa headl URL'
negative,'i not ep kings gonna play super rugby playing kwi 1st div crusaders aint not puma \'s'
negative,'sickest movie black forest fairies wow iwantone'
negative,'rt USER pillai apple eclipsed microsoft URL'
negative,'number holding somalia pic twitter bo9chchg'
positive,'icon i changing icons a lot long jennette uploads pics beautiful'
negative,'USER USER apple equipment broke i guess i \'d asus genius bar not i not HAPPYSMILEY'
positive,'wow rt USER webgl infinite bookcase ui URL google'
positive,'not good giving guide check online challenge starts nov 1 support'
negative,'a 90 minute wait hold hour talking USER tech decides send email fix phone'
negative,'not big bang tomorrow day i live sat night HAPPYSMILEY'
negative,'school galaxy foams tomorrow i \'m mugging'
positive,'day filming dancing ice tomorrow interesting'
negative,'USER inform customers properly migrating icloud complaints lead image damage URL'
negative,'2nd USER genius apptment running late 2nd day row 2nd dodgy ipod mega hire staff'
negative,'i \'m assuming heb ran candy people decided give pizza busier super bowl sunday today'
negative,'call \'good girl \' time find scolding hot coffee heading crotchal region'
positive,'mercury prize tv field music vote win tomorrows gig a blinder'
negative,'issues updating itunes windows pc not compatible time talking USER care'
positive,'i heard USER jonathan ross sat i \'m gearing super pout'
positive,'dancing ice tour highlights sun good HAPPYSMILEY'
positive,'USER i google virtual bookcase sharing'
positive,'twitter shit funny entertaining i not shit day fingers hurting twitter'
negative,'USER not i not wait thursday appointment a \'genius \' i \'m shit luck'
negative,'mncim rain stopped saturday \'s game wasted time waitse ss4 playing tonight'
positive,'wow omg today 21st birthday i woke USER i knew day jennette 3'
negative,'apple microsoft difference apple eclipsed microsoft USER URL brand brands marketing innovation'
positive,'not a microsoft fan cool video turn surface a touchscreen URL'
positive,'\'re excited trunk treat tomorrow nov 2 night boys girls club pottstown start URL'
positive,'perfect weather finish a great week noel fielding \'s show thursday ath meeting week perfect'
negative,'not semi finals tomorrow i \'m shopping lunchtime'
positive,'friday night threat signal dickens awesome night'
negative,'fact vote a socialist fake liar president very very frightening bring america ruin'
positive,'fantastic work samsung google galaxynexus superphone android ics very impressive'
positive,'ready classes tomorrow head chapel hill support favorite wuwbb ladies USER USER 21'
negative,'webpronews finance yahoo revenue drop attributed microsoft deal URL'
negative,'watching podcast steve jobs bill gates 07 d5 gates sucks tech predictions talk apple microsoft'
positive,'people app ics promising usual google good integrating apps a total user experience'
negative,'martin stupid 1st notice 2nd notice a not catch ass street notice'
positive,'i twitter'
negative,'evgeni malkin not play 16th nhl lockout sucks i not watch games played russia'
negative,'microsoft wasting time apple gt windows URL'
negative,'USER HAPPYSMILEY'
positive,'blue jays managers manny acta sandy alomar jr sal not don wakamatsu pat hentgen mlb'
negative,'i hate asap friday i busy week SADSMILEY'
negative,'\'sos \' not top comedy ashwni dhir mumbai nov 1 ians forthcoming comedy son sardaar URL'
negative,'USER USER siri worked 10 time service not improve monday i \'m returning iphone 4s'
positive,'bj penn shogun nick diaz swick fighting card ppv fox dec 8th not wait'
positive,'rt USER lister loves presentations tool google docs themes adding video url google sd33 edchat ed'
positive,'i a optimistic i browns vex baltimore curse beat ravens lol'
negative,'remember obama shaken 2 core trayvon martin i a son trayvon 4 americans denied'
negative,'not paid saturday im traffod centre tonight cba'
negative,'dear USER i not newsstand icon screen notcool'
positive,'betstylelounge saturday USER turnt max USER rock 35th king dr pic twitter 30fmupli'
negative,'i gave a windows 8 dev preview good ui messy waiting beta microsoft windows8'
negative,'google people app revolution stalking'
negative,'\'re experiencing issues fuel tv ch 39 friday monday'
positive,'awesome wedding shoot amsterdam today excited fot saturday a castle utrecht previews coming'
negative,'massive window january wrong run a massive risk ruining likes sterling wisdom blooding progressively'
positive,'not wait move hawaii saturday promotion townhouse car myking a happy girl HAPPYSMILEY'
negative,'dear USER contacts terrible i cleaned duplicates 3 hours magically reappeared fix'
negative,'skype underwhelming i skype bought microsoft 8 5 billion a URL'
negative,'loanwatch ben amos a doubt tonight \'s hull city game doncaster 2nd league cup a groin problem'
negative,'rt USER microsoft frozen xbox live xbl accounts online gamers report hacked URL'
positive,'USER honored tonite USER a great loss world missed'
positive,'USER wow amazing monday jennette ellen 8 place love pic twitter lthurvaw'
negative,'twitter dead im'
positive,'dance parties boys girls club closest i \'ve clubbing 4th grade girls dance'
positive,'USER \'s difficult pass google social seo benefits google facebook'
positive,'i \'ve pretty abandoned facebook twitter twitter \'slegit'
negative,'i quickly falling love apple icloud finally a web based solution wave microsoft outlook bye bye'
negative,'yahoo revenue drop attributed microsoft deal URL'
positive,'duke loose duke johnson pounds a 7 yard touchdown miami leads vtech 27 12 4th'
positive,'rim debt google \'s strategy released ndk icecreamsandwich 3 hours release ics'
positive,'happy year not not domini shana tovah good jazz chinese year feb'
negative,'lies USER battery iphone4s not'
negative,'USER iphone charging very slowly'
positive,'microsoft details windows 8 search improvements USER URL'
negative,'rt USER microsoft broke law played victim engages racketeering calls victims outlaws respect'
negative,'blame br not spunked cash not refused spend'
positive,'omg ricky martin gay fine ass gay man'
negative,'racism threats hatred shown entire zimmerman family racism george hypocrites'
negative,'ipod not kasabian very laptop crashed time \'s syncing empire 10th time lucky'
positive,'inline keyboard spell check nice ics native voice dictation android google'
positive,'rt USER microsoft research shows holodesk science fiction science fact URL cool not sound'
negative,'saturday night consisted watching grey puppy parents throw a rager whaa liamneesonisbosstho'
positive,'great w night ready a google hangout rockets fans sign URL pic twitter khxj5t2o'
negative,'kill USER put a braille type bump earbuds bud r l dark'
negative,'i not school monday excuse hisd not school lol'
negative,'alan pardew apparently compared colocinni bobby moore i fucking shoot prick blasphemy nufc wufc'
positive,'friday celebrate mock love avril chad URL'
