@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'i liked a @youtube video http://youtu.be/jm2jftdlqbi?a  anonymous - remember  remember the 5th of november'
positive,'text from my dad: you like charles dickens 1) obvs looking at my amazon wish list (too late for sunday) 2) why th surprise?!'
negative,'just like to take this moment to appreciate how fucking loud the perth crowd at @hotchellerae was tonight. can\'t imagine it getting better!'
negative,'ouch!!! #microsoft #azure #fail http://t.co/ljpgvzjt'
negative,'@novatyler @apple most of mine are gone too! not recovered after i saved them b4 i upgraded my iphone! soooo pissed!'
negative,'carmine lupretazzi'
negative,'man #twitter is gettin #boring'
positive,'hoping to look fit tomorrow on the jeremy kyle show #itvfashion'
positive,'#twitter :)'
negative,'interview at kfc tomorrow  how the fuck i\'m going to understand a single work said idek  i hardly understood the interview set up'
negative,'golf capsules: nick watney missed a chance for a 59 on sunday in his cimb classic victory  closing with a course... http://bit.ly/xhtpuk '
positive,'despite my late flight out of lga - i have arrived in time to snrk on the #debate! thanks #delta. #prssa'
negative,'@asht0nizzle new twitter pic is 👍. in ny right now  so get @susan_leperaxo and let\'s chill soon.'
negative,'don\'t think chelsea should appeal for torres\' red card. let sturridge play tomorrow. it\'s the carling cup  not pl.'
negative,'@katiejohnston89 when are you home? how\'s the holiday? x'
positive,'having to read charles dickens for homework may be the greatest thing ever'
positive,'romney\'s great line about trickle down government was coined by gov. mitch daniels as early as january. mitt uses good sources.'
negative,'the new bruno mars song is wicked. it sounds like a cross between the police and michael jackson. i may or may not play it 14 times/day..!'
negative,'hey @apple now i have ios5 my iphone doesn\'t include songs that are on compilation albums under the artist\'s name. #whaddupwitdat'
negative,'madison don\'t wipe your black lines off !! it\'s like ash wednesday  you don\'t wipe that shit off.'
positive,'last night\'s dream was ace but it\'ll never happen nonono i want to see spector:(('
negative,'rt @nagoul1: #retweets section of my #twitter account has not been working for 17 hours! is everyone else having this problem? #rt #rts'
negative,'acta on choo getting thrown out at 2b with 1 out and down by 2 in 9th. you have give the tying run a chance to come to the plate.'
positive,'sag for life: stacey  april  gabriel irieapril #mrandmrscheek happy wedding day gabe! @ north star ballroom http://instagr.am/p/rb4no8v15e/ '
negative,'i\'m going and actually meeting channing tatum tomorrow. it\'s all set up. suck my dick twitter!'
positive,'every thursday i go to jesse black in casselberry  fl just for these girls http://twitpic.com/b9jr1u '
positive,'new galaxy nexus: app improvements - gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nejbye'
negative,'rt @jolieesharmeda #twitter be fucking up'
positive,'watching the woman in black for the 9th time hahaha'
negative,'@joeski88 seen this? leaked 2013 kit? pic.twitter.com/3y5koa3i'
positive,'drew peterson is #untouchable no more! check out these movie photos before you watch on sun at 7/6c: http://bit.ly/qzkok1 '
positive,'me too rt @mohamedg: exciting day  it\'s ice cream sandwich day ;) #google #android'
positive,'haven\'t been on this twitter shit in a while man. here because looks like #aboutthatlife be haven hella fun on #twitter'
positive,'@bkad5161 than apologize to @apple ;)'
positive,'our se member the alresford community choir to share the stage with brit award winning @thebandblake on sep 15 @trwinchester. how exciting!'
negative,'this nigga @octobersown91 just hit a full court one handed shot with brook lopez...smh  21st birthday shit'
positive,'dear #twitter i have missed you. promise i\'ll keep in touch more often'
positive,'@guardiantech i love the and now it is looking to china: apple funds sweatshops there while gates funds a foundation #apple #microsoft'
negative,'most of you idiots don\'t even know about your team and call yourself supporters. read and learn. talk to older fans.'
negative,'i guess knicks/heat is on for now. pretty clear that tomorrow\'s game wasn\'t going to happen.'
positive,'lol david letterman re: hanging crane in nyc so what they\'re gonna do tomorrow is get @kateupton near it to make it stick upright #amazing'
negative,'my schedule is 2 busy 2 spend unquality time with @att @apple 2 recover iphone again-the mo\' mobile i get the mo\' immobile i is. sync not!'
positive,'crack that whip!!!'
positive,'@alfredoflores follow @amandawanxo and meet her on november 26. she deserves to meet you crew & justin. she\'ll be at the bell center at 4!.'
positive,'#google\'s #nexus really i wanna it now #awesome'
negative,'bad news  no gibbs for saturday. unless we play tv5 at lb  we have lost before it\'s started. santos is a liability and will be cut to shreds'
positive,'hey parents!did you know about the free tools from #microsoft that help keep your kids safe online?live family safety http://t.co/5pk1et6r'
negative,'#twitter show my fuckin retweets bitch'
negative,'1st 5-star review. colour of lemon sets off like a bullet train with the gruesome murder of one of sowerbutt\'s own.'
positive,'dress rehearsal for 11th night. the apollo theatre  shaftesbury ave is so different from shakespeare’s globe. so intimate. mustn’t shout!'
negative,'@twalve @apple you know the issues they have with dst and alarms :p'
negative,'we always get pushed out to ss4 with ben sheppard. could be worse. could be thursday night with colin murray #afc'
positive,'watching the vow for the 1st time! i <3 it! already cried 3 times!'
positive,'i know it\'s in january but i cant wait for the royal rumble #wwe'
positive,'rt @drewbezanson: you can literally go back and forth between #facebook  #twitter  #text and #email all do. #technology is too good.'
negative,'#microsoft licensing process is annoying !!!'
negative,'las vegas is my 3rd home and i\'ll be there after the election but the wynn just lost my business after the bogus obama comments.'
positive,'rt @p1j android 4.0 ice cream sandwich is here with a google nexus in new avtar!   http://t.co/mtu7tgx7   #android #google #nexus #bigmama'
positive,'beam me up #microsoft! microsoft has #holodesk research project: http://t.co/klmgkh5v'
negative,'now she posted that she saw donghae and yesung and they waved at them!!! someone put me out of this misery!!'
negative,'finally saw the galaxy foams in person on saturday... let\'s just say <<<<<< smmfh ugly ass shoes!'
positive,'porto is even more amazing as the sun sets... http://instagr.am/p/rybl-khjb1/ '
negative,'#apple eclipsed #microsoft http://t.co/wedpbcpx'
positive,'sushis + rafa on the tv = best way to end this sunday. #vamos :-)'
positive,'apple\'s increasing skeumorphism - the wood and leather effects - tim cook canned scott forstall http://www.guardian.co.uk/technology/2012/oct/30/apple-tim-cook-ruthless-streak … no more dodgy effects'
negative,'#ipad in perpetual restore loop after trying to upgrade to #ios5 :( @apple sux without steve'
positive,'loved the hair style from friday\'s jason wu new york fashion week show? we\'re giving you the step-by-step to... http://fb.me/2kh1chzgq '
positive,'love how i skipped every category of the nta\'s besides the soaps. couldn\'t give half a fuck if everything else went off the air tomorrow.'
negative,'#twitter sucks for having a #follow limit =\\'
positive,'harry redknapp 2nd favourite at 7/4 to be next blackburn boss!! venkys please make this happen!!!! #makeredknapparover'
negative,'any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious'
negative,'watched the vow for the 5th time and i\'m still tearing. what\'s wrong with this movie. it\'s tooo... omg i can\'t even.'
negative,'i really hate that @apple won\'t let you hide the newsstand app or move it into a folder. it serves no purpose for me.'
negative,'@_brendonsmall the tour dates got updated! fox theatre on the 24th or the 26th? i don\'t want to fuck this up.'
positive,'bad girls club: mexico...is so official now meaning most of the girls going off on each other. i can\'t wait until monday. |d'
negative,'1st time i drove stick ever i kinda lied to the salesman at ab honda that i can drive standard and took the 5 speed manual for a #testdrive'
positive,'nice drive chargers. rivers and romo face alot of same criticism from media romo has the 2nd best passer rating in nfl history #ignorance'
negative,'mommy is leaving on sunday. didn\'t say shit. like i knew she was leavin  but she ain\'t say when.'
negative,'i\'ve been on tv a few times now. still waiting for the call from itv about dancing on ice though. starting to think i may be too famous.'
negative,'dear @apple  why you gotta go change the way &lt;input type=number&gt; is handled out of the blue?'
negative,'to play temple run  to watch himym season 8  orrrrr...to sleep in readiness for tomorrow\'s morning interview - decisions are hard to make!:('
positive,'kick-off your weekend with service! ev!\'s get on the bus trip to the boys & girls club is friday from 3-6! hope to see you there :)'
negative,'this is the first time i\'ve been unhappy with any @apple product... disappointed  and the internet seems as confused as i am right now.'
negative,'somehow eyeshadow smeared to the center of my forehead. i look like a participant of ash wed. and i pulled out chunks of eyelashes :/ #fuck'
