@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'meet siri iphone butler click link amaze url user'
positive,'man utd arsenal sit see defence afc league concede 0 67 p game attack utd score 2 67 p game'
negative,'extra point not good dsu 28 morgan state 20 5 02 leave 3rd quarter'
positive,'samsungnexus 4 0 os iphone4s bag phone nice job google samsung'
positive,'hope enjoy ben amos welton monday not forget user market weighton come monday 1st'
negative,'fox chicago angry playing viking redskins nfc championship rematch er giant tomorrow'
negative,'user customer not send update noreply return address invent useless'
positive,'dr mohamed morsi announce egypt \'s 1st elect president glorious 25th jan revolution congratulations egypt'
positive,'good dev opportunity microsoft ux tour helsinki finland URL'
positive,'live ufc fuel tv 1st fight day HAPPYSMILEY'
negative,'hey user sm full message complete shit yes i \'m annoy'
negative,'embarrass ram cut alexander yes i \'s mizzou c \'mon chief d unknown pro bowler'
positive,'grammys entertainment law breakfast nyc tomorrow i \'m excited step closer'
negative,'user a betray wife legally allow kill adulterous husband bare hands hong kong'
negative,'volstead brave a monday \'d give 5 run cub a furious rally late win twostreaks'
positive,'user dublin monday HAPPYSMILEY excite friend birthday concert plzz happy birthday shauna'
positive,'not impressed android update good sign a readable font emphasis design nerdiness google'
positive,'grammy celebrate birthday sunday missyou'
negative,'rt user u dine a customer u shoukd explain abt solution m lean concept microsoft fail'
positive,'tomorrow gonna stay game israel yayHAPPYSMILEY'
positive,'ima watch twilight'
positive,'jus update computer windows 7 i \'m microsoft'
negative,'fuck dose phone decide ganna freeze time i update fuck sick user'
negative,'4th floor cypress not funny dress sense spanish'
positive,'nba i \'m excite HAPPYSMILEY'
positive,'weekend cny bet thursday rapper wiz khalifa headl URL'
negative,'i not ep king gonna play super rugby playing kwi 1st div crusader aint not puma \'s'
negative,'sick movie black forest fairy wow iwantone'
negative,'rt user pillai apple eclipse microsoft URL'
negative,'number hold somalia pic twitter bo9chchg'
positive,'icon i change icon a lot long jennette uploads pic beautiful'
negative,'user user apple equipment break i guess i \'d asus genius bar not i not HAPPYSMILEY'
positive,'wow rt user webgl infinite bookcase ui url google'
positive,'not good give guide check online challenge start nov 1 support'
negative,'a 90 minute wait hold hour talk user tech decide send email fix phone'
negative,'not big bang tomorrow day i live sit night HAPPYSMILEY'
negative,'school galaxy foam tomorrow i \'m mug'
positive,'day film dancing ice tomorrow interesting'
negative,'user inform customer properly migrate icloud complaint lead image damage URL'
negative,'2nd user genius apptment run late 2nd day row 2nd dodgy ipod mega hire staff'
negative,'i \'m assume heb run candy people decide give pizza busier super bowl sunday today'
negative,'call \'good girl \' time find scold hot coffee head crotchal region'
positive,'mercury prize tv field music vote win tomorrow gig a blinder'
negative,'issue update itunes windows pc not compatible time talk user care'
positive,'i hear user jonathan ross sit i \'m gear super pout'
positive,'dance ice tour highlight sun good HAPPYSMILEY'
positive,'user i google virtual bookcase share'
positive,'twitter shit funny entertaining i not shit day finger hurt twitter'
negative,'user not i not wait thursday appointment a \'genius \' i \'m shit luck'
negative,'mncim rain stop saturday \'s game waste time waitse ss play tonight'
positive,'wow omg today 21st birthday i wake user i know day jennette 3'
negative,'apple microsoft difference apple eclipse microsoft user url brand brand marketing innovation'
positive,'not a microsoft fan cool video turn surface a touchscreen url'
positive,'\'re excited trunk treat tomorrow nov 2 night boy girl club pottstown start URL'
positive,'perfect weather finish a great week noel fielding \'s show thursday ath meeting week perfect'
negative,'not semi final tomorrow i \'m shop lunchtime'
positive,'friday night threat signal dickens awesome night'
negative,'fact vote a socialist fake liar president very very frightening bring america ruin'
positive,'fantastic work samsung google galaxynexus superphone android ic very impressive'
positive,'ready class tomorrow head chapel hill support favorite wuwbb lady user user 21'
negative,'webpronews finance yahoo revenue drop attribute microsoft deal URL'
negative,'watch podcast steve job bill gates 07 d5 gates suck tech prediction talk apple microsoft'
positive,'people app ic promise usual google good integrating apps a total user experience'
negative,'martin stupid 1st notice 2nd notice a not catch ass street notice'
positive,'i twitter'
negative,'evgeni malkin not play 16th nhl lockout suck i not watch game play russia'
negative,'microsoft wasting time apple gt windows URL'
negative,'user HAPPYSMILEY'
positive,'blue jay manager manny acta sandy alomar jr sal not don wakamatsu pat hentgen mlb'
negative,'i hate asap friday i busy week SADSMILEY'
negative,'\'sos \' not top comedy ashwni dhir mumbai nov 1 ians forthcoming comedy son sardaar URL'
negative,'user user siri work 10 time service not improve monday i \'m return iphone 4s'
positive,'bj penn shogun nick diaz swick fight card ppv fox dec 8th not wait'
positive,'rt user lister love presentation tool google doc theme add video url google sd33 edchat ed'
positive,'i a optimistic i brown vex baltimore curse beat raven lol'
negative,'remember obama shake 2 core trayvon martin i a son trayvon 4 american deny'
negative,'not pay saturday im traffod centre tonight cba'
negative,'dear user i not newsstand icon screen notcool'
positive,'betstylelounge saturday user turnt max user rock 35th king dr pic twitter 30fmupli'
negative,'i give a windows 8 dev preview good ui messy wait beta microsoft windows'
negative,'google people app revolution stalk'
negative,'\'re experience issue fuel tv ch 39 friday monday'
positive,'awesome wedding shoot amsterdam today excite fot saturday a castle utrecht preview come'
negative,'massive window january wrong run a massive risk ruin like sterling wisdom blooding progressively'
positive,'not wait move hawaii saturday promotion townhouse car myking a happy girl HAPPYSMILEY'
negative,'dear USER contact terrible i clean duplicate 3 hours magically reappear fix'
negative,'skype underwhelming i skype buy microsoft 8 5 billion a url'
negative,'loanwatch ben amos a doubt tonight \'s hull city game doncaster nd league cup a groin problem'
negative,'rt user microsoft frozen xbox live xbl account online gamers report hack URL'
positive,'user honor tonite USER a great loss world miss'
positive,'user wow amazing monday jennette ellen 8 place love pic twitter lthurvaw'
negative,'twitter dead im'
positive,'dance party boy girl club close i \'ve club 4th grade girl dance'
positive,'user \'s difficult pass google social seo benefit google facebook'
positive,'i \'ve pretty abandon facebook twitter twitter \'slegit'
negative,'i quickly fall love apple icloud finally a web base solution wave microsoft outlook bye bye'
negative,'yahoo revenue drop attribute microsoft deal URL'
positive,'duke loose duke johnson pound a 7 yard touchdown miami lead vtech 27 12 4th'
positive,'rim debt google \'s strategy release ndk icecreamsandwich 3 hours release ic'
positive,'happy year not not domini shana tovah good jazz chinese year feb'
negative,'lie user battery iphone4s not'
negative,'user iphone charge very slowly'
positive,'microsoft details windows 8 search improvement USER url'
negative,'rt user microsoft broke law play victim engages racketeer call victim outlaw respect'
negative,'blame br not spunked cash not refuse spend'
positive,'omg ricky martin gay fine ass gay man'
negative,'racism threat hatred show entire zimmerman family racism george hypocrite'
negative,'ipod not kasabian very laptop crash time \'s syncing empire 10th time lucky'
positive,'inline keyboard spell check nice ic native voice dictation android google'
positive,'rt user microsoft research show holodesk science fiction science fact URL cool not sound'
negative,'saturday night consist watch grey puppy parent throw a rager whaa liamneesonisbosstho'
positive,'great w night ready a google hangout rocket fan sign URL pic twitter khxj5t2o'
negative,'kill user put a braille type bump earbuds bud r l dark'
negative,'i not school monday excuse hisd not school lol'
negative,'alan pardew apparently compare colocinni bobby moore i fucking shoot prick blasphemy nufc wufc'
positive,'friday celebrate mock love avril chad URL'
positive,'a great time techedafrica sponsor delegate microsoft mimecastsa'
positive,'i lt 3 user URL'
positive,'pakistan approve liberalise visa accord india islamabad nov 1 ians pakistan approve a liberalise URL'
negative,'voice recognition user tech support line work a'
positive,'i \'m fuck happy valentine day trend 12th june i know celebrate brasil xx'
negative,'not check cba update sunday hear news pass'
negative,'i not a good 3rd quarter sacramento king'
negative,'microsoft kick open i not edge windows phone tablet isorry URL'
negative,'user ruin 3gs ios5 \'ve turn phone utterly useless pile shit'
positive,'rt user top \'playing nice \' scores google salesforce xero user au cloud play nice report http'
negative,'user a purchase wait user survey hate b c bad custserv'
negative,'i a good time i sit bedside papers poetry estella'
negative,'wth apple 1st i apple 10 employee work i wait 10 min check wake tim cook'
negative,'khader adnan release struggle continue 1 600 palestinian open end strike today mark prisoner day'
positive,'story harry potter a deep profound i love harry potter'
positive,'mission impossible 3 excellent'
negative,'user i hate i \'ll penalty tomorrow i feel i carling cup final'
negative,'upset alert acc men \'s soccer 1 maryland 4 2 wake forest late 2nd a man earlier red card'
negative,'emmanuel adebayor hold heart 2 heart talks tottenham manager andre villa boas unhappiness a lack 1st team football'
negative,'not chris webby mod sun huey mack machine gun kelly kid cudi not friend bye'
